1,0.4094
2,0.4094
3,0.4094
4,0.4094
5,0.4094
6,0.4094
7,0.4094
8,0.4094
9,0.4094
10,0.4094
11,0.4094
12,0.4094
13,0.4094
14,0.4094
15,0.4094
16,0.4094
17,0.4094
18,0.4094
19,0.4094
20,0.4094
21,0.4094
22,0.4094
23,0.4094
24,0.4094
25,0.4094
26,0.4094
27,0.4094
28,0.4094
29,0.4094
30,0.4094
31,0.4094
32,0.4094
33,0.4094
34,0.4094
35,0.4094
36,0.4094
37,0.4094
38,0.4094
39,0.4094
40,0.4094
41,0.4094
42,0.4094
43,0.4094
44,0.4094
45,0.4094
46,0.4094
47,0.4094
48,0.4094
49,0.4094
50,0.4094
51,0.4094
52,0.4094
53,0.4094
54,0.4094
55,0.4094
56,0.4094
57,0.4094
58,0.4094
59,0.4094
60,0.4094
61,0.4094
62,0.4094
63,0.4094
64,0.4094
65,0.4094
66,0.4094
67,0.4094
68,0.4094
69,0.4094
70,0.4094
71,0.4094
72,0.4094
73,0.4094
74,0.4094
75,0.4094
76,0.4094
77,0.4094
78,0.4094
79,0.4094
80,0.4094
81,0.4094
82,0.4094
83,0.4094
84,0.4094
85,0.4094
86,0.4094
87,0.4094
88,0.4094
89,0.4094
90,0.4094
91,0.4094
92,0.4094
93,0.4094
94,0.4129
95,0.4129
96,0.4129
97,0.4129
98,0.4129
99,0.4129
100,0.4129
101,0.4129
102,0.4129
103,0.4129
104,0.4129
105,0.4129
106,0.4129
107,0.4129
108,0.4129
109,0.4129
110,0.4129
111,0.4129
112,0.4129
113,0.4129
114,0.4129
115,0.4129
116,0.4129
117,0.4129
118,0.4129
119,0.4129
120,0.4129
121,0.4129
122,0.4129
123,0.4129
124,0.4129
125,0.4129
126,0.4129
127,0.4129
128,0.4129
129,0.4129
130,0.4129
131,0.4129
132,0.4129
133,0.4129
134,0.4129
135,0.4129
136,0.4129
137,0.4129
138,0.4129
139,0.4129
140,0.4129
141,0.4129
142,0.4129
143,0.4129
144,0.4129
145,0.4129
146,0.4129
147,0.4129
148,0.4129
149,0.4129
150,0.4129
151,0.4129
152,0.4129
153,0.4129
154,0.4129
155,0.4129
156,0.4129
157,0.4129
158,0.4129
159,0.4129
160,0.4129
161,0.4129
162,0.4129
163,0.4129
164,0.4129
165,0.4129
166,0.4129
167,0.4129
168,0.4129
169,0.4129
170,0.4129
171,0.4129
172,0.4129
173,0.4129
174,0.4129
175,0.4129
176,0.4129
177,0.4129
178,0.4129
179,0.4129
180,0.4129
181,0.4129
182,0.4129
183,0.4129
184,0.4129
185,0.4129
186,0.4129
187,0.4129
188,0.4129
189,0.4129
190,0.4129
191,0.4129
192,0.4129
193,0.4129
194,0.4129
195,0.4129
196,0.4129
197,0.4129
198,0.4129
199,0.4129
200,0.4129
201,0.4129
202,0.4129
203,0.4129
204,0.4129
205,0.4129
206,0.4129
207,0.4129
208,0.4129
209,0.4129
210,0.4129
211,0.4129
212,0.4129
213,0.4129
214,0.4129
215,0.4129
216,0.4129
217,0.4129
218,0.4129
219,0.4129
220,0.4129
221,0.4129
222,0.4129
223,0.4129
224,0.4129
225,0.4129
226,0.4129
227,0.4129
228,0.4129
229,0.4129
230,0.4129
231,0.4129
232,0.4129
233,0.4129
234,0.4129
235,0.4129
236,0.4129
237,0.4129
238,0.4129
239,0.4129
240,0.4129
241,0.4129
242,0.4129
243,0.4129
244,0.4129
245,0.4129
246,0.4129
247,0.4129
248,0.4129
249,0.4129
250,0.4129
251,0.4129
252,0.4129
253,0.4129
254,0.4129
255,0.4129
256,0.4129
257,0.4129
258,0.4129
259,0.4129
260,0.4129
261,0.4129
262,0.4129
263,0.4129
264,0.4129
265,0.4129
266,0.4129
267,0.4129
268,0.4129
269,0.4129
270,0.4129
271,0.4129
272,0.4129
273,0.4129
274,0.4129
275,0.4129
276,0.4129
277,0.4129
278,0.4129
279,0.4129
280,0.4129
281,0.4129
282,0.4129
283,0.4129
284,0.4129
285,0.4129
286,0.4129
287,0.4129
288,0.4129
289,0.4129
290,0.4129
291,0.4129
292,0.4129
293,0.4129
294,0.4129
295,0.4129
296,0.4129
297,0.4129
298,0.4129
299,0.4129
300,0.4129
301,0.4129
