1000
500
15
610,11
251,12
398,1
486,2
175,15
563,5
138,12
395,3
487,9
135,15
370,3
361,13
555,12
347,4
130,1
569,2
714,10
225,13
705,8
288,5
563,5
526,2
122,5
579,13
773,2
379,7
184,14
566,3
479,5
415,12
197,14
298,2
662,8
110,10
545,6
612,15
447,9
683,6
544,2
785,5
148,15
310,15
215,1
550,7
713,11
483,14
589,2
762,10
107,7
605,8
493,15
348,5
393,2
522,8
189,15
716,3
161,3
342,4
130,14
678,1
766,1
543,8
166,14
719,7
481,7
736,14
416,15
548,8
733,9
571,15
534,1
674,10
489,11
755,11
376,13
761,7
350,8
794,13
532,1
566,11
176,13
201,15
527,6
764,9
226,6
280,13
413,5
124,1
290,5
210,2
624,12
475,9
308,2
426,12
621,1
380,13
148,14
193,13
691,1
186,6
790,8
451,12
701,6
458,4
633,11
507,11
181,13
507,3
554,14
168,9
576,4
232,13
770,1
794,13
378,11
729,12
423,12
300,12
626,4
764,6
502,1
375,6
406,9
269,10
706,15
173,13
476,3
726,9
410,5
198,1
449,2
303,3
736,9
405,4
420,13
753,8
758,15
442,7
260,1
791,1
155,8
386,9
650,2
528,8
713,7
505,1
444,11
353,6
354,4
568,2
682,11
701,15
495,11
407,15
785,12
579,7
773,7
216,14
706,14
414,2
690,1
502,6
589,12
142,13
266,12
717,5
211,5
302,5
533,15
421,7
174,13
390,7
280,7
795,1
152,5
442,12
383,11
111,5
452,4
135,9
440,1
506,14
539,3
650,13
228,7
648,14
497,14
172,12
113,14
721,15
179,10
124,1
718,2
779,3
307,3
597,6
116,15
490,6
348,15
393,11
582,9
168,10
384,9
273,3
759,1
791,15
752,4
452,13
388,8
241,7
295,7
605,11
349,1
194,1
281,7
416,1
214,7
727,12
679,8
304,12
350,5
586,2
611,1
514,3
534,11
569,7
282,14
753,12
567,1
491,14
267,10
762,14
291,5
760,15
520,5
417,15
641,3
667,5
287,8
497,2
187,5
305,3
755,11
391,13
672,13
372,2
408,3
286,9
446,15
246,9
712,12
138,13
113,7
575,7
684,11
658,7
619,9
426,14
318,12
725,9
791,9
761,14
529,11
607,5
738,11
748,4
590,9
558,3
360,15
470,6
484,14
717,11
508,8
200,15
253,5
774,14
750,7
206,4
654,1
706,12
411,4
579,15
690,11
473,11
271,14
434,5
671,12
111,14
395,12
423,14
192,10
655,11
137,1
363,7
684,8
176,1
479,3
572,3
587,14
335,9
306,4
725,10
181,15
390,1
121,1
251,12
583,6
258,4
685,11
144,2
482,3
623,13
533,15
447,6
352,14
739,6
131,1
158,5
434,14
765,7
349,5
565,15
565,10
405,10
267,13
294,7
385,11
482,12
644,7
224,10
244,10
572,5
353,9
463,14
286,1
335,8
605,10
430,3
282,4
529,9
201,2
427,8
208,13
400,9
514,7
300,11
441,1
101,8
378,5
127,4
230,9
439,4
426,15
651,8
795,10
309,6
115,3
127,14
602,8
780,1
796,1
301,6
675,14
454,1
686,7
622,11
518,2
727,7
557,15
608,4
479,9
337,10
291,10
498,13
292,12
603,13
495,15
478,1
523,1
244,2
484,14
494,14
481,13
245,14
657,6
652,13
308,7
524,11
116,7
624,6
389,15
475,2
597,5
504,3
568,10
736,11
789,3
548,11
190,2
262,3
611,8
783,10
474,6
751,9
303,1
360,15
568,3
460,10
516,13
488,14
638,12
351,10
753,7
154,3
158,13
199,12
144,15
534,13
380,12
733,14
645,8
779,11
752,11
193,13
638,3
126,15
575,9
753,11
431,10
569,10
589,7
539,3
695,11
247,6
209,3
450,8
630,5
735,5
439,5
587,9
704,3
442,1
111,9
770,13
246,8
547,5
432,5
209,6
383,2
599,7
370,5
558,10
629,1
128,11
568,13
282,9
676,3
190,12
136,3
757,10
213,3
474,5
180,10
594,8
392,5
229,6
157,7
290,12
128,10
271,7
404,9
495,8
450,13
126,8
189,14
275,15
727,3
657,2
632,10
496,9
647,10
568,9
670,6
314,15
171,10
393,6
302,11
575,5
537,10
571,1
412,9
159,5
610,7
556,7
507,15
154,4
648,11
566,3
407,6
692,4
