货架长度：750，物品数量：500，颜色种类：500
454,3
351,1
536,1
116,1
360,1
207,1
388,1
248,5
355,2
188,1
77,1
131,1
407,1
137,1
370,1
163,1
436,3
359,1
337,1
496,5
125,3
490,1
573,1
498,2
414,1
193,1
598,1
162,1
355,2
122,1
442,4
386,1
448,1
113,2
278,1
206,1
92,1
146,1
500,1
258,2
531,1
248,1
582,1
311,1
155,1
403,1
420,1
409,1
87,2
78,2
125,1
550,5
360,2
246,6
145,2
293,1
150,1
431,7
556,2
337,1
470,1
235,1
102,1
343,2
510,1
212,1
380,1
573,1
427,4
273,4
256,3
308,2
485,1
205,3
358,1
336,1
151,2
213,1
363,4
136,1
432,3
564,5
257,2
443,4
208,1
596,1
109,7
510,1
590,2
124,2
341,1
502,1
464,1
80,3
450,1
156,2
131,1
427,2
527,1
220,1
133,5
344,2
116,1
161,1
373,1
538,1
599,4
493,2
535,1
345,1
132,1
330,1
328,1
255,1
185,1
349,1
327,2
139,1
364,1
457,1
76,1
414,1
326,1
509,1
268,1
359,3
403,1
462,1
160,1
552,1
75,1
169,1
450,1
234,2
341,1
188,1
403,1
498,2
463,1
398,1
248,1
188,1
122,1
163,1
521,1
372,2
350,1
238,1
183,2
356,1
357,1
455,1
159,1
305,1
166,1
468,1
199,3
527,1
132,1
482,2
194,1
151,1
160,5
588,2
384,1
209,1
485,7
596,3
319,2
489,1
240,1
330,1
201,1
118,1
156,1
422,1
512,1
467,1
97,1
155,4
165,1
109,2
146,2
539,1
358,1
94,1
396,1
500,1
455,1
118,1
557,1
406,1
169,4
411,1
572,4
547,1
400,2
164,2
460,1
138,2
474,1
243,1
320,2
455,1
142,1
207,1
548,1
110,2
150,1
282,1
319,5
495,1
551,5
127,3
419,1
215,1
284,1
596,1
345,2
495,1
76,1
598,1
212,3
92,1
376,1
222,1
290,1
397,1
334,1
417,1
552,2
585,1
265,1
153,1
155,1
586,1
245,2
500,3
550,1
405,1
173,1
549,2
319,1
187,2
478,1
129,3
410,1
311,1
179,2
277,1
250,2
388,1
111,1
396,3
514,4
397,1
429,1
129,1
128,1
470,4
462,1
421,1
391,1
186,7
255,1
503,1
381,1
456,1
80,1
243,4
466,4
209,1
124,2
122,1
455,1
122,1
580,1
157,1
541,1
105,2
404,4
255,3
228,1
435,1
490,1
432,1
526,1
308,1
329,1
515,1
124,2
314,1
467,1
88,1
538,3
239,1
85,1
165,1
203,1
524,1
199,2
260,1
92,2
104,1
468,1
455,2
581,6
278,1
378,1
327,1
335,1
235,1
410,1
379,1
287,1
450,4
557,1
196,1
126,1
367,3
484,4
298,1
81,1
541,1
503,4
595,1
404,1
131,2
595,2
561,2
568,1
155,2
583,1
88,2
310,1
531,5
508,3
104,1
586,1
529,1
402,1
585,1
538,1
346,1
328,2
561,3
344,3
77,3
145,3
125,1
545,1
327,1
145,1
369,2
111,2
486,1
164,1
464,1
365,1
231,1
160,2
160,2
501,2
523,3
130,3
350,5
475,1
495,3
501,1
259,1
414,1
394,1
102,1
458,1
506,2
421,1
459,1
525,1
245,2
119,4
110,1
311,2
190,1
481,1
578,1
186,1
124,1
581,1
599,2
562,1
204,1
75,1
487,3
539,2
274,1
165,1
347,2
412,1
539,1
465,1
98,2
296,1
76,1
372,1
493,1
387,1
322,1
538,1
242,1
92,1
300,1
198,1
251,2
251,2
426,1
366,1
353,1
160,1
371,2
539,2
329,1
183,4
179,1
220,2
326,1
354,1
374,1
510,1
119,1
235,1
534,1
558,1
467,1
155,1
197,3
114,1
492,5
427,1
290,2
95,1
369,2
502,1
254,4
76,1
378,2
179,2
352,2
91,1
85,2
359,1
407,6
153,1
513,1
478,3
512,1
419,1
215,1
352,1
466,2
382,2
445,1
132,1
594,2
289,1
100,1
98,1
451,1
282,1
91,7
530,1
424,2
191,1
179,1
499,1
353,1
465,1
325,1
292,1
485,1
90,3
351,1
255,1
164,1
103,1
239,3
530,2
356,2
430,1
396,1
492,1
459,3
481,1
260,1
518,1
444,1
427,2
86,1
456,1
110,2
201,1
