500
500
2
305,1
397,1
253,1
302,1
284,1
248,1
172,1
134,1
92,1
275,1
339,1
315,1
87,2
188,1
105,1
215,1
184,1
365,1
129,1
203,1
213,1
283,1
185,1
382,1
236,2
167,1
363,1
183,1
261,1
316,1
322,1
154,1
237,2
149,1
67,1
389,2
345,1
281,1
151,1
398,1
129,2
320,1
115,1
167,1
287,2
246,1
353,1
93,1
333,1
165,1
140,1
222,1
176,2
314,1
293,1
133,1
99,2
197,1
346,1
396,1
247,1
61,1
366,1
212,1
255,1
156,1
184,2
61,1
51,1
93,1
323,1
265,2
186,2
125,1
80,1
50,1
167,1
160,2
283,1
377,2
160,1
346,1
375,1
122,2
210,2
287,1
239,1
115,2
248,2
106,1
137,2
141,1
56,1
343,1
386,1
65,1
80,1
216,1
70,2
289,1
362,1
227,1
285,2
150,2
309,1
358,1
385,2
206,2
147,1
174,2
225,1
63,2
97,2
334,1
316,1
302,1
127,1
82,2
199,1
114,2
216,2
296,1
223,1
300,2
173,1
363,1
346,1
169,1
137,1
147,1
139,1
205,1
105,2
249,1
368,1
63,1
195,1
118,1
302,1
155,1
77,1
397,1
247,1
219,1
145,1
127,1
255,2
323,1
236,1
266,1
291,1
63,2
161,1
129,1
110,1
72,1
115,2
372,2
396,1
241,2
98,1
319,1
289,1
115,1
275,1
322,1
295,1
56,1
236,1
390,1
113,2
136,1
133,1
355,1
176,1
232,2
110,1
361,1
159,2
252,1
283,2
139,1
313,1
381,2
166,1
203,1
85,1
396,1
334,1
122,1
87,1
96,2
247,1
172,1
292,2
86,2
184,1
230,1
118,1
67,2
257,1
194,1
67,1
174,1
359,1
148,1
251,1
50,1
130,1
286,1
307,1
292,1
301,1
134,1
239,1
229,1
299,1
380,1
302,1
370,1
219,2
223,1
245,1
114,1
240,1
141,1
98,1
224,1
355,1
207,1
69,2
392,2
328,1
303,1
96,1
105,1
67,1
222,1
145,1
221,1
249,1
110,2
345,1
276,1
65,1
343,1
274,1
156,1
210,2
399,1
201,1
135,1
84,1
295,1
322,1
92,1
333,1
183,1
233,1
384,2
60,1
273,2
239,2
155,1
331,1
357,1
93,1
372,1
85,1
290,1
374,1
224,1
272,1
197,1
110,2
233,2
111,1
254,1
279,1
198,1
193,1
103,1
145,1
247,2
299,2
370,1
154,1
170,1
345,1
305,2
371,1
164,1
211,2
319,1
233,2
255,1
189,1
53,1
258,2
286,1
308,1
385,1
330,1
188,1
77,1
95,2
278,1
129,1
309,1
210,1
139,1
274,1
373,1
138,2
233,1
168,2
203,1
136,2
338,2
149,1
399,2
139,1
92,1
77,1
186,1
104,1
384,1
105,1
260,2
367,1
254,1
198,1
99,1
350,1
98,1
218,1
212,1
357,2
221,2
326,1
347,1
229,2
206,1
238,2
323,1
164,1
298,1
243,2
117,1
392,1
377,1
175,1
99,1
180,1
270,1
225,1
358,2
351,1
158,1
261,1
289,1
109,1
173,2
89,2
302,2
57,1
294,2
298,1
136,1
349,1
248,1
164,1
220,1
200,1
244,1
122,1
302,2
354,1
215,1
348,1
335,1
236,1
338,1
171,1
179,1
304,1
349,1
133,1
326,1
247,1
212,1
231,1
269,1
217,1
324,2
332,2
391,1
177,1
91,1
252,1
251,2
252,2
347,1
71,1
184,2
232,1
187,1
390,1
108,1
394,1
350,1
271,1
68,1
315,1
280,1
286,2
139,1
317,1
84,1
290,1
370,2
256,1
246,2
81,1
228,2
223,1
373,1
251,1
387,1
164,1
262,1
286,1
183,1
89,1
167,1
378,1
358,1
288,2
105,1
277,2
273,1
365,1
224,1
268,1
366,2
62,1
395,1
82,1
108,1
225,1
338,1
303,1
382,1
268,1
151,2
367,1
152,1
359,1
108,2
271,1
363,1
297,1
217,2
187,1
147,1
163,1
50,1
178,1
148,2
318,1
233,1
344,2
166,1
188,1
108,2
199,2
336,1
288,1
316,1
153,1
89,2
79,1
289,1
157,1
266,1
281,2
108,2
265,1
247,1
393,1
252,1
110,1
165,1
242,1
50,1
151,1
314,2
260,1
149,1
234,1
